Кол-во комнат,"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,Относительный этаж,"Расстояние до центра, км",Ближайшая станция метро,"Расстояние до ближайшей станции метро, км","Балкон/Лоджия (1, 2)",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Цена
1,42.7,8,19,0.421053,5.084158025568662,Горки,2.5586084614926925,0,0,0,0,10000000
1,35.8,18,20,0.9,14.003021352670286,Дубравная,7.678602586615399,0,0,0,0,6120000
1,28.0,4,5,0.8,5.413821310916806,Северный вокзал,0.6630224084158123,0,0,0,0,6700000
1,37.3,5,9,0.555556,6.315010657759913,Горки,0.734932735203709,0,0,0,0,11351900
1,39.1,10,14,0.714286,7.903588809436204,Горки,5.622867802747794,0,0,0,0,8700000
1,47.0,9,10,0.9,9.207887855247852,Дубравная,2.031726297902349,0,0,0,0,10500000
1,38.7,5,23,0.217391,2.6088240876314677,Козья слобода,0.5911493125969344,0,0,1,0,14750000
1,41.0,8,8,1.0,5.492897701754755,Площадь Тукая,5.359708503497338,0,0,0,0,9500000
1,39.4,9,16,0.5625,5.975895980960924,Горки,1.9303252677123766,0,0,1,0,10099000
1,45.0,3,10,0.3,4.179755852818451,Яшьлек,0.530328459263735,0,0,1,0,9700000
1,35.0,5,24,0.208333,8.68172141470722,Дубравная,3.5078458378540134,0,0,0,0,8200000
1,44.0,5,9,0.555556,5.518610158165195,Суконная слобода,5.05595014489325,0,0,0,0,9900000
1,43.0,3,10,0.3,3.2822110911894398,Козья слобода,2.2759676223502843,0,0,0,0,10699000
1,32.2,2,24,0.083333,3.312362293243082,Суконная слобода,1.407031917163099,0,0,0,1,10394140
1,49.0,1,8,0.125,10.662758596156955,Яшьлек,8.721909800925745,2,1,0,0,9429999
1,35.1,2,25,0.08,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,1,10094106
1,39.9,10,23,0.434783,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,11571000
1,30.5,7,9,0.777778,2.61829437033002,Суконная слобода,1.4990447630172323,0,0,0,0,7150000
1,33.2,2,8,0.25,3.9187150983231582,Козья слобода,2.9966242679977486,0,0,0,1,11000000
1,28.6,2,9,0.222222,3.7437444165342564,Козья слобода,0.706554744701554,0,0,1,0,7700000
1,35.0,9,10,0.9,12.259010443521491,Яшьлек,10.408589995316847,0,0,1,0,4500000
1,41.2,1,3,0.333333,12.327735451147198,Авиастроительная,10.174118809198577,0,0,1,0,5400000
1,34.9,3,5,0.6,25.566864634121814,Дубравная,17.338892176149038,0,0,1,0,4750000
1,34.4,2,9,0.222222,5.298269326802973,Северный вокзал,2.5470695036623003,0,0,1,0,7500000
1,40.0,6,19,0.315789,9.161605789639745,Дубравная,3.4619776223688583,0,0,0,0,8950000
1,40.6,2,9,0.222222,6.315010657759913,Горки,0.734932735203709,0,0,0,0,11162239
1,33.0,18,19,0.947368,6.330334180704093,Горки,1.3623527305259298,0,0,0,0,8470000
1,44.7,4,5,0.8,4.171067113002532,Яшьлек,2.000532375212634,0,0,0,0,9550000
1,34.1,8,10,0.8,13.354014050142863,Дубравная,6.661262301371292,0,0,1,0,6650000
1,32.9,3,12,0.25,7.195245371002391,Горки,5.5610014672743295,0,0,0,0,7945000
1,37.5,8,10,0.8,5.333968210628837,Горки,0.7308205421801193,0,0,0,0,9050000
1,36.5,6,14,0.428571,5.344992301865065,Яшьлек,1.236533453989774,0,0,0,0,6850000
1,33.4,15,24,0.625,3.2892639500033924,Суконная слобода,1.3889303014277363,0,0,0,1,11443089
1,34.0,2,3,0.666667,20.522576380421352,Дубравная,15.839376505982186,0,0,0,0,6000000
1,54.0,2,25,0.08,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,0,12958492
1,57.4,8,10,0.8,8.509212722205964,Дубравная,1.4913434233064058,0,0,0,0,10850000
1,45.0,14,23,0.608696,11.484787737670368,Авиастроительная,9.309116229021756,0,0,1,0,9660000
1,40.0,2,25,0.08,3.899941213666867,Аметьево,1.2869186479061192,0,0,0,1,10911131
1,30.0,9,9,1.0,5.276329777715716,Козья слобода,3.282864248687052,0,0,0,0,6990000
1,33.7,7,9,0.777778,14.757246284002548,Авиастроительная,13.578696190234043,0,0,0,1,6770000
1,25.9,1,5,0.2,3.0245656550980216,Козья слобода,1.2624719515175145,0,0,1,0,4700000
1,32.8,2,9,0.222222,10.142612969228185,Авиастроительная,2.7403589191461486,0,0,1,0,4950000
1,41.5,10,10,1.0,3.2822110911894398,Козья слобода,2.2759676223502843,0,0,0,0,10550000
1,35.6,2,3,0.666667,3.4483934218095222,Суконная слобода,1.7519710325527293,0,0,1,0,5350000
1,33.5,2,9,0.222222,8.113556355394017,Проспект Победы,3.2034478385160483,0,0,1,0,7300000
1,35.0,18,19,0.947368,8.8149057938236,Дубравная,2.711873086409829,0,0,0,0,6100000
1,41.2,1,3,0.333333,12.327735451147198,Авиастроительная,10.174118809198577,0,0,1,0,5400000
1,34.9,3,5,0.6,25.566864634121814,Дубравная,17.338892176149038,0,0,1,0,4750000
1,34.4,2,9,0.222222,5.298269326802973,Северный вокзал,2.5470695036623003,0,0,1,0,7500000
1,40.0,6,19,0.315789,9.161605789639745,Дубравная,3.4619776223688583,0,0,0,0,8950000
1,40.6,2,9,0.222222,6.315010657759913,Горки,0.734932735203709,0,0,0,0,11162239
1,33.0,18,19,0.947368,6.330334180704093,Горки,1.3623527305259298,0,0,0,0,8470000
1,44.7,4,5,0.8,4.171067113002532,Яшьлек,2.000532375212634,0,0,0,0,9550000
1,34.1,8,10,0.8,13.354014050142863,Дубравная,6.661262301371292,0,0,1,0,6650000
1,32.9,3,12,0.25,7.195245371002391,Горки,5.5610014672743295,0,0,0,0,7945000
1,37.5,8,10,0.8,5.333968210628837,Горки,0.7308205421801193,0,0,0,0,9050000
1,36.5,6,14,0.428571,5.344992301865065,Яшьлек,1.236533453989774,0,0,0,0,6850000
1,33.4,15,24,0.625,3.2892639500033924,Суконная слобода,1.3889303014277363,0,0,0,1,11443089
1,34.0,2,3,0.666667,20.522576380421352,Дубравная,15.839376505982186,0,0,0,0,6000000
1,54.0,2,25,0.08,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,0,12958492
1,57.4,8,10,0.8,8.509212722205964,Дубравная,1.4913434233064058,0,0,0,0,10850000
1,45.0,14,23,0.608696,11.484787737670368,Авиастроительная,9.309116229021756,0,0,1,0,9660000
1,40.0,2,25,0.08,3.899941213666867,Аметьево,1.2869186479061192,0,0,0,1,10911131
1,39.9,18,23,0.782609,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,11970000
1,30.0,9,9,1.0,5.276329777715716,Козья слобода,3.282864248687052,0,0,0,0,6990000
1,33.7,7,9,0.777778,14.757246284002548,Авиастроительная,13.578696190234043,0,0,0,1,6770000
1,25.9,1,5,0.2,3.0245656550980216,Козья слобода,1.2624719515175145,0,0,1,0,4700000
1,32.8,2,9,0.222222,10.142612969228185,Авиастроительная,2.7403589191461486,0,0,1,0,4950000
1,41.5,10,10,1.0,3.2822110911894398,Козья слобода,2.2759676223502843,0,0,0,0,10550000
1,35.6,2,3,0.666667,3.4483934218095222,Суконная слобода,1.7519710325527293,0,0,1,0,5350000
1,33.5,2,9,0.222222,8.113556355394017,Проспект Победы,3.2034478385160483,0,0,1,0,7300000
1,35.0,18,19,0.947368,8.8149057938236,Дубравная,2.711873086409829,0,0,0,0,6100000
1,36.4,5,9,0.555556,6.384503733845037,Горки,0.7062675045463102,0,0,0,0,10614120
1,45.7,1,3,0.333333,17.997283209093123,Дубравная,9.746497990108045,0,0,1,0,4800000
1,50.8,4,15,0.266667,2.853745377206112,Козья слобода,2.392119223334695,0,0,1,0,17350000
1,41.0,9,10,0.9,12.084555282753586,Яшьлек,10.15727956977733,0,0,0,0,6800000
1,36.0,4,10,0.4,3.6130206349030747,Козья слобода,1.1407088982835059,0,0,0,0,8249000
1,38.9,14,16,0.875,5.273708154986597,Козья слобода,3.8215865955250607,0,0,1,0,12990000
1,34.6,1,10,0.1,6.080957659184843,Горки,2.917775982337822,0,0,0,0,8890000
1,34.2,5,14,0.357143,8.12866276684665,Проспект Победы,3.8165512226794296,0,0,0,0,8700000
1,51.0,3,4,0.75,2.004419398409265,Суконная слобода,1.596884107901562,0,0,0,0,19668000
1,35.2,24,25,0.96,3.885114415829032,Аметьево,1.2900594997748027,0,0,0,1,10336946
1,44.0,11,19,0.578947,4.523901275624637,Суконная слобода,3.554020427684379,0,0,0,0,13900000
1,34.9,10,11,0.909091,3.2968564237461813,Суконная слобода,1.39118104513627,0,0,0,1,11862600
1,39.4,5,9,0.555556,19.87947559251168,Дубравная,15.379767494633613,0,1,0,1,8670000
1,33.0,9,9,1.0,4.575539568778844,Козья слобода,2.791461013785087,0,0,0,0,7499000
1,35.1,5,9,0.555556,6.151123632614041,Северный вокзал,4.278277793386931,0,0,1,0,6700000
1,50.9,13,19,0.684211,5.2406363507591465,Аметьево,2.749835084800487,0,0,0,0,7599000
1,33.0,19,19,1.0,6.341694795606976,Горки,3.395485709192959,0,0,0,0,8800000
1,30.8,1,2,0.5,5.635196705408958,Северный вокзал,1.1252839986501406,0,0,1,0,4850000
1,20.4,9,10,0.9,1.654924264753938,Площадь Тукая,1.4765677740355443,0,0,1,0,5400000
1,35.7,2,17,0.117647,6.361040092059411,Горки,3.089809994824639,0,0,1,0,11690000
1,42.0,7,9,0.777778,6.315010657759913,Горки,0.734932735203709,0,0,0,0,12777120
1,50.0,5,10,0.5,5.84589550602098,Суконная слобода,4.974371884811641,0,0,0,0,9900000
1,30.1,4,5,0.8,5.572306613794709,Яшьлек,1.6099962651088877,0,0,0,0,5600000
1,40.2,14,24,0.583333,5.1026325855949555,Горки,2.3083177433816466,0,0,0,0,10200000
1,34.0,3,4,0.75,15.134570752750518,Дубравная,7.061434847576942,0,0,0,0,5200000
1,39.8,4,5,0.8,1.20466546278287,Площадь Тукая,0.5876728751090989,0,0,0,1,22349040
1,31.0,5,5,1.0,6.534770057196268,Аметьево,3.7528977216901653,0,0,0,0,5400000
1,33.1,2,2,1.0,5.681406514306228,Северный вокзал,1.132628059777303,0,0,1,0,4490000
1,38.9,15,24,0.625,6.08971072607384,Горки,0.2797028083312497,0,0,0,0,6900000
1,39.7,6,21,0.285714,4.492313206720885,Суконная слобода,3.6198205606801666,0,0,0,1,17170000
1,34.9,2,5,0.4,6.330750696718946,Горки,1.0243529077821791,0,0,1,0,6290000
1,37.1,19,25,0.76,8.543989036283286,Дубравная,3.6949426408820636,0,0,0,0,8910000
1,37.1,9,14,0.642857,8.211706337522267,Дубравная,3.870224276900623,0,0,1,0,8190000
1,34.2,7,9,0.777778,4.561878972170568,Козья слобода,2.7135529000640863,0,0,1,0,7990000
1,45.1,10,19,0.526316,6.738628311559655,Горки,2.988376544643701,0,0,1,0,12870000
1,37.8,5,18,0.277778,8.395559738681165,Дубравная,2.4119007621998723,0,0,1,0,8000000
1,35.1,2,25,0.08,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,1,10094106
1,29.2,2,5,0.4,5.342368532733367,Горки,0.7283532585619577,0,0,1,0,6000000
1,35.4,8,10,0.8,8.113907254290107,Проспект Победы,2.990941887682005,0,0,0,0,7150000
1,33.8,9,24,0.375,2.8407020197349038,Суконная слобода,1.183166836434741,0,0,0,0,6900000
1,41.2,6,8,0.75,2.7453072856584133,Суконная слобода,0.8441389394812777,0,0,0,1,14613640
1,40.0,5,10,0.5,1.7851779725768522,Суконная слобода,0.6633343499902326,0,0,1,0,15200000
1,27.0,8,8,1.0,19.93634752579149,Дубравная,15.421225371292003,0,0,0,0,4999999
1,38.0,10,11,0.909091,5.868233024532135,Суконная слобода,5.182200578892631,0,0,0,0,9600000
1,33.4,5,9,0.555556,6.315010657759913,Горки,0.734932735203709,0,0,0,0,10970385
1,34.0,7,9,0.777778,6.227456166965628,Горки,0.33640835813389003,0,0,0,0,6300000
1,46.2,3,26,0.115385,2.8927893418009294,Козья слобода,1.7094179828115452,0,0,0,0,21621600
1,32.8,5,9,0.555556,4.3729865557958805,Яшьлек,1.117308309824283,0,0,1,0,7550000
1,43.5,9,20,0.45,6.222253603675545,Аметьево,3.427219983390572,0,0,0,1,10950000
1,46.0,6,10,0.6,8.472596904589915,Проспект Победы,2.1669820041281027,0,0,0,0,8700000
1,30.7,9,14,0.642857,7.960364971662607,Горки,5.442215655343913,0,0,1,0,8500000
1,32.9,5,8,0.625,3.500514908702043,Козья слобода,1.7689338212415056,0,0,1,0,8500000
1,25.0,3,5,0.6,5.270273081100828,Северный вокзал,1.547708464502166,0,0,1,0,5500000
1,28.5,6,9,0.666667,4.8552857263384945,Яшьлек,0.9034733323464006,0,0,0,0,5999000
1,52.2,8,10,0.8,2.71725377231751,Суконная слобода,0.3042927225997778,0,0,0,1,30157881
1,35.2,6,12,0.5,6.750511189007503,Проспект Победы,0.7497633585679121,0,0,1,0,7600000
1,41.1,3,20,0.15,7.562072914803461,Проспект Победы,2.609555253717855,0,0,0,0,7990000
1,33.0,5,5,1.0,2.2806914349870335,Площадь Тукая,2.1868819110636966,0,0,0,0,5290000
1,48.8,2,5,0.4,0.758221177655399,Кремлёвская,0.7674016648577123,0,0,0,1,15847000
1,36.0,1,9,0.111111,8.307149296365909,Дубравная,2.628301434738129,0,0,1,0,6150000
1,37.0,5,9,0.555556,5.081418149305799,Северный вокзал,2.211834505830496,0,0,1,0,6990000
1,40.8,3,19,0.157895,4.709331641908926,Аметьево,1.8289089753622505,0,0,0,0,10160000
1,27.1,1,3,0.333333,20.663439869784273,Дубравная,15.66337520885042,0,0,1,0,6100000
1,39.0,11,20,0.55,4.696323719623001,Аметьево,2.233460805239604,0,0,1,0,14450000
1,39.0,5,9,0.555556,6.433478752717457,Горки,0.6262955913501976,0,0,1,0,10800000
1,24.0,3,4,0.75,4.3945716961170485,Яшьлек,2.110745889959785,0,0,1,0,3990000
1,75.0,3,9,0.333333,2.269716811064772,Суконная слобода,0.5058761427743522,0,0,0,0,13700000
1,35.3,6,9,0.666667,6.76083268372843,Проспект Победы,1.1202329500855734,0,0,1,0,7000000
1,42.7,4,5,0.8,0.6931208334039932,Кремлёвская,0.680229869799999,0,0,0,0,15969800
1,36.0,2,9,0.222222,7.293993633108436,Горки,3.1542647116959595,0,0,1,0,7500000
1,31.4,2,5,0.4,6.506359845820666,Горки,0.6131809920164343,0,0,1,0,7000000
1,38.1,3,9,0.333333,6.776055620076078,Горки,3.355264231324026,0,0,1,0,7499000
1,38.5,2,18,0.111111,4.794220254394709,Козья слобода,2.9183348335076578,0,0,0,1,12530000
1,34.1,20,24,0.833333,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,12265006
1,25.9,1,5,0.2,3.0245656550980216,Козья слобода,1.2624719515175145,0,0,1,0,4700000
1,32.8,2,9,0.222222,10.142612969228185,Авиастроительная,2.7403589191461486,0,0,1,0,4950000
1,41.5,10,10,1.0,3.2822110911894398,Козья слобода,2.2759676223502843,0,0,0,0,10550000
1,35.6,2,3,0.666667,3.4483934218095222,Суконная слобода,1.7519710325527293,0,0,1,0,5350000
1,33.5,2,9,0.222222,8.113556355394017,Проспект Победы,3.2034478385160483,0,0,1,0,7300000
1,35.0,18,19,0.947368,8.8149057938236,Дубравная,2.711873086409829,0,0,0,0,6100000
1,36.4,5,9,0.555556,6.384503733845037,Горки,0.7062675045463102,0,0,0,0,10614120
1,45.7,1,3,0.333333,17.997283209093123,Дубравная,9.746497990108045,0,0,1,0,4800000
1,50.8,4,15,0.266667,2.853745377206112,Козья слобода,2.392119223334695,0,0,1,0,17350000
1,41.0,9,10,0.9,12.084555282753586,Яшьлек,10.15727956977733,0,0,0,0,6800000
1,36.0,4,10,0.4,3.6130206349030747,Козья слобода,1.1407088982835059,0,0,0,0,8249000
1,38.9,14,16,0.875,5.273708154986597,Козья слобода,3.8215865955250607,0,0,1,0,12990000
1,34.6,1,10,0.1,6.080957659184843,Горки,2.917775982337822,0,0,0,0,8890000
1,34.2,5,14,0.357143,8.12866276684665,Проспект Победы,3.8165512226794296,0,0,0,0,8700000
1,51.0,3,4,0.75,2.004419398409265,Суконная слобода,1.596884107901562,0,0,0,0,19668000
1,35.2,24,25,0.96,3.885114415829032,Аметьево,1.2900594997748027,0,0,0,1,10336946
1,44.0,11,19,0.578947,4.523901275624637,Суконная слобода,3.554020427684379,0,0,0,0,13900000
1,34.9,10,11,0.909091,3.2968564237461813,Суконная слобода,1.39118104513627,0,0,0,1,11862600
1,39.4,5,9,0.555556,19.87947559251168,Дубравная,15.379767494633613,0,1,0,1,8670000
1,39.9,13,23,0.565217,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,11690700
1,33.0,9,9,1.0,4.575539568778844,Козья слобода,2.791461013785087,0,0,0,0,7499000
1,35.1,5,9,0.555556,6.151123632614041,Северный вокзал,4.278277793386931,0,0,1,0,6700000
1,50.9,13,19,0.684211,5.2406363507591465,Аметьево,2.749835084800487,0,0,0,0,7599000
1,33.0,19,19,1.0,6.341694795606976,Горки,3.395485709192959,0,0,0,0,8800000
1,30.8,1,2,0.5,5.635196705408958,Северный вокзал,1.1252839986501406,0,0,1,0,4850000
1,20.4,9,10,0.9,1.654924264753938,Площадь Тукая,1.4765677740355443,0,0,1,0,5400000
1,35.7,2,17,0.117647,6.361040092059411,Горки,3.089809994824639,0,0,1,0,11690000
1,42.0,7,9,0.777778,6.315010657759913,Горки,0.734932735203709,0,0,0,0,12777120
1,50.0,5,10,0.5,5.84589550602098,Суконная слобода,4.974371884811641,0,0,0,0,9900000
1,30.1,4,5,0.8,5.572306613794709,Яшьлек,1.6099962651088877,0,0,0,0,5600000
1,34.9,1,9,0.111111,9.244705850752027,Авиастроительная,1.7775386179638577,0,0,0,0,6499999
1,39.9,6,9,0.666667,8.530701394784979,Дубравная,4.778373828870934,0,0,0,0,8999990
1,34.3,4,22,0.181818,8.210833713963046,Дубравная,0.3039853674095482,0,0,0,0,10290000
1,35.0,11,18,0.611111,8.178323314863306,Аметьево,6.009932196844487,2,0,0,0,8200000
1,40.6,7,10,0.7,14.738298160449242,Авиастроительная,13.611690067648087,0,0,0,1,7340000
1,30.2,1,5,0.2,5.059968393540171,Яшьлек,2.122498720601127,0,0,0,0,5150000
1,38.8,2,8,0.25,2.7453072856584133,Суконная слобода,0.8441389394812777,0,0,0,1,13770120
1,35.0,13,14,0.928571,5.603955317369478,Яшьлек,2.236037338442833,0,0,0,0,7500000
1,36.0,1,14,0.071429,7.63983955865646,Проспект Победы,0.4160600688815224,0,0,0,0,6990000
1,35.6,2,9,0.222222,2.0321280846163767,Суконная слобода,0.5945494166379295,0,0,0,0,9650000
1,31.9,5,5,1.0,3.4068283015496275,Суконная слобода,1.7046719587001413,0,0,1,0,5500000
1,39.0,3,10,0.3,8.982512308615284,Дубравная,1.3513248257491735,0,0,1,0,9290000
1,41.5,10,10,1.0,8.282141768101146,Проспект Победы,2.105233825351581,0,0,0,0,8500000
1,41.3,4,5,0.8,7.216242820131622,Авиастроительная,0.2802076410686212,0,0,1,0,7900000
1,37.4,6,16,0.375,13.649838360057831,Дубравная,7.295239130075466,0,0,0,0,6160000
1,36.4,10,10,1.0,6.386955944220803,Горки,3.500796476141078,0,0,1,0,11000000
1,35.1,5,9,0.555556,6.151123632614041,Северный вокзал,4.278277793386931,0,0,1,0,6700000
1,50.9,13,19,0.684211,5.2406363507591465,Аметьево,2.749835084800487,0,0,0,0,7599000
1,33.0,19,19,1.0,6.341694795606976,Горки,3.395485709192959,0,0,0,0,8800000
1,30.8,1,2,0.5,5.635196705408958,Северный вокзал,1.1252839986501406,0,0,1,0,4850000
1,20.4,9,10,0.9,1.654924264753938,Площадь Тукая,1.4765677740355443,0,0,1,0,5400000
1,35.7,2,17,0.117647,6.361040092059411,Горки,3.089809994824639,0,0,1,0,11690000
1,42.0,7,9,0.777778,6.315010657759913,Горки,0.734932735203709,0,0,0,0,12777120
1,50.0,5,10,0.5,5.84589550602098,Суконная слобода,4.974371884811641,0,0,0,0,9900000
1,30.1,4,5,0.8,5.572306613794709,Яшьлек,1.6099962651088877,0,0,0,0,5600000
1,34.9,1,9,0.111111,9.244705850752027,Авиастроительная,1.7775386179638577,0,0,0,0,6499999
1,39.9,6,9,0.666667,8.530701394784979,Дубравная,4.778373828870934,0,0,0,0,8999990
1,34.3,4,22,0.181818,8.210833713963046,Дубравная,0.3039853674095482,0,0,0,0,10290000
1,35.0,11,18,0.611111,8.178323314863306,Аметьево,6.009932196844487,2,0,0,0,8200000
1,35.1,5,25,0.2,3.885114415829032,Аметьево,1.2900594997748027,0,0,0,1,10139415
1,39.9,15,23,0.652174,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,11970000
1,40.6,7,10,0.7,14.738298160449242,Авиастроительная,13.611690067648087,0,0,0,1,7340000
1,30.2,1,5,0.2,5.059968393540171,Яшьлек,2.122498720601127,0,0,0,0,5150000
1,38.8,2,8,0.25,2.7453072856584133,Суконная слобода,0.8441389394812777,0,0,0,1,13770120
1,35.0,13,14,0.928571,5.603955317369478,Яшьлек,2.236037338442833,0,0,0,0,7500000
1,36.0,1,14,0.071429,7.63983955865646,Проспект Победы,0.4160600688815224,0,0,0,0,6990000
1,31.0,2,5,0.4,4.475534501954004,Яшьлек,1.4887441346480563,0,0,0,0,6300000
1,35.6,2,9,0.222222,2.0321280846163767,Суконная слобода,0.5945494166379295,0,0,0,0,9650000
1,31.9,5,5,1.0,3.4068283015496275,Суконная слобода,1.7046719587001413,0,0,1,0,5500000
1,39.0,3,10,0.3,8.982512308615284,Дубравная,1.3513248257491735,0,0,1,0,9290000
1,41.5,10,10,1.0,8.282141768101146,Проспект Победы,2.105233825351581,0,0,0,0,8500000
1,41.3,4,5,0.8,7.216242820131622,Авиастроительная,0.2802076410686212,0,0,1,0,7900000
1,37.4,6,16,0.375,13.649838360057831,Дубравная,7.295239130075466,0,0,0,0,6160000
1,36.9,5,9,0.555556,6.384503733845037,Горки,0.7062675045463102,0,0,0,0,10671530
1,36.4,10,10,1.0,6.386955944220803,Горки,3.500796476141078,0,0,1,0,11000000
1,47.6,17,17,1.0,3.6875498796931883,Козья слобода,3.001672811687786,0,0,1,0,14699000
1,35.0,2,9,0.222222,7.352605819111391,Горки,5.752718583382963,0,0,0,0,8500000
1,29.2,4,5,0.8,2.6573587981695814,Суконная слобода,0.8983967560764228,0,0,1,0,7799000
1,37.8,17,18,0.944444,3.4649994402575355,Козья слобода,1.7977032882587642,0,0,0,0,13650000
1,30.0,6,20,0.3,6.104600615518209,Северный вокзал,0.4353615671678133,2,0,0,0,9200000
1,35.1,3,25,0.12,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,1,10070856
1,46.0,4,26,0.153846,6.341970225569868,Горки,2.2023296822403986,0,0,0,1,12480000
1,41.1,24,24,1.0,3.312362293243082,Суконная слобода,1.407031917163099,0,0,0,1,13230980
1,44.9,8,10,0.8,3.9900676841321396,Козья слобода,2.461499126911593,0,0,1,0,8790000
1,30.0,3,18,0.166667,6.079068807500537,Горки,1.7171511197889093,0,0,0,0,9600000
1,30.4,2,3,0.666667,20.69515008170537,Дубравная,15.688279577559786,0,0,0,0,5400000
1,24.1,1,5,0.2,7.758712229725035,Авиастроительная,0.6377173517951751,0,0,1,0,4500000
1,38.0,9,24,0.375,3.3378343846799474,Козья слобода,1.668598503517767,0,0,0,0,12300000
1,38.4,8,9,0.888889,8.15690302444974,Авиастроительная,1.3945871188574845,0,0,0,0,4800000
1,33.4,20,22,0.909091,3.013187983233747,Суконная слобода,1.2410606651831617,0,0,0,0,9740000
1,36.5,5,9,0.555556,6.315010657759913,Горки,0.734932735203709,0,0,0,0,11514018
1,41.0,11,25,0.44,2.4407394852762683,Козья слобода,1.1427458534963504,0,0,1,0,17500000
1,35.6,1,3,0.333333,20.12958795152075,Дубравная,15.375479167798082,0,0,0,0,5400000
1,37.7,6,9,0.666667,5.585555260872606,Аметьево,4.506656387666733,0,0,0,0,9400000
1,30.1,1,3,0.333333,20.6563514611536,Дубравная,15.830683251469651,0,0,1,0,5150000
1,31.9,5,5,1.0,3.4068283015496275,Суконная слобода,1.7046719587001413,0,0,1,0,5500000
1,39.0,3,10,0.3,8.982512308615284,Дубравная,1.3513248257491735,0,0,1,0,9290000
1,41.5,10,10,1.0,8.282141768101146,Проспект Победы,2.105233825351581,0,0,0,0,8500000
1,41.3,4,5,0.8,7.216242820131622,Авиастроительная,0.2802076410686212,0,0,1,0,7900000
1,37.4,6,16,0.375,13.649838360057831,Дубравная,7.295239130075466,0,0,0,0,6160000
1,36.9,5,9,0.555556,6.384503733845037,Горки,0.7062675045463102,0,0,0,0,10671530
1,36.4,10,10,1.0,6.386955944220803,Горки,3.500796476141078,0,0,1,0,11000000
1,47.6,17,17,1.0,3.6875498796931883,Козья слобода,3.001672811687786,0,0,1,0,14699000
1,35.0,2,9,0.222222,7.352605819111391,Горки,5.752718583382963,0,0,0,0,8500000
1,29.2,4,5,0.8,2.6573587981695814,Суконная слобода,0.8983967560764228,0,0,1,0,7799000
1,37.8,17,18,0.944444,3.4649994402575355,Козья слобода,1.7977032882587642,0,0,0,0,13650000
1,30.0,6,20,0.3,6.104600615518209,Северный вокзал,0.4353615671678133,2,0,0,0,9200000
1,35.1,3,25,0.12,3.894231369372236,Аметьево,1.2917421004561473,0,0,0,1,10070856
1,39.9,11,23,0.478261,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,11571000
1,46.0,4,26,0.153846,6.341970225569868,Горки,2.2023296822403986,0,0,0,1,12480000
1,41.1,24,24,1.0,3.312362293243082,Суконная слобода,1.407031917163099,0,0,0,1,13230980
1,44.9,8,10,0.8,3.9900676841321396,Козья слобода,2.461499126911593,0,0,1,0,8790000
1,29.8,2,5,0.4,11.127303565385043,Авиастроительная,4.661588657562965,0,0,0,0,4299000
1,41.9,9,24,0.375,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,10346830
1,30.0,3,18,0.166667,6.079068807500537,Горки,1.7171511197889093,0,0,0,0,9600000
1,30.4,2,3,0.666667,20.69515008170537,Дубравная,15.688279577559786,0,0,0,0,5400000
1,24.1,1,5,0.2,7.758712229725035,Авиастроительная,0.6377173517951751,0,0,1,0,4500000
1,38.0,9,24,0.375,3.3378343846799474,Козья слобода,1.668598503517767,0,0,0,0,12300000
1,38.4,8,9,0.888889,8.15690302444974,Авиастроительная,1.3945871188574845,0,0,0,0,4800000
1,33.4,20,22,0.909091,3.013187983233747,Суконная слобода,1.2410606651831617,0,0,0,0,9740000
1,36.5,5,9,0.555556,6.315010657759913,Горки,0.734932735203709,0,0,0,0,11514018
1,41.0,11,25,0.44,2.4407394852762683,Козья слобода,1.1427458534963504,0,0,1,0,17500000
1,35.6,1,3,0.333333,20.12958795152075,Дубравная,15.375479167798082,0,0,0,0,5400000
1,37.7,6,9,0.666667,5.585555260872606,Аметьево,4.506656387666733,0,0,0,0,9400000
1,30.1,1,3,0.333333,20.6563514611536,Дубравная,15.830683251469651,0,0,1,0,5150000
1,36.0,10,24,0.416667,7.935008010431098,Горки,5.244593453860894,0,0,0,0,10490000
1,41.0,18,22,0.818182,5.822624678535037,Горки,2.019569991189919,0,0,0,0,14363746
1,35.6,2,25,0.08,3.899941213666867,Аметьево,1.2869186479061192,0,0,0,1,10108846
1,32.7,16,22,0.727273,6.182144885408042,Аметьево,3.964582757048164,2,0,0,1,9060000
1,41.2,6,8,0.75,2.7453072856584133,Суконная слобода,0.8441389394812777,0,0,0,1,14613640
1,31.0,7,8,0.875,2.2382487618599853,Суконная слобода,0.24979502887092864,0,0,0,0,20499000
1,34.4,6,10,0.6,5.333679989179132,Горки,0.7313238096126614,0,0,0,0,9500000
